Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'State', 'PhotoAmt'];0.16133333333333333;0.16133333333333333;0.16223243781412194;0.16282572877251025;0
GaussianNB;{};['Color2', 'Sterilized', 'State', 'PhotoAmt', 'Age_0'];0.15733333333333333;0.15733333333333333;0.1748314105506782;0.17490595176919438;0
GaussianNB;{};['Breed1', 'Sterilized', 'PhotoAmt'];0.15666666666666668;0.15666666666666668;0.15107851676471318;0.15096717862997883;0
GaussianNB;{};['Breed1', 'Sterilized', 'State', 'PhotoAmt'];0.156;0.156;0.1678649924996501;0.1680875133996585;0
GaussianNB;{};['Color2', 'Sterilized', 'PhotoAmt', 'Age_0'];0.156;0.156;0.1716999468680514;0.17038603375876246;0
GaussianNB;{};['Color2', 'Sterilized', 'State', 'PhotoAmt'];0.154;0.154;0.14700226387929477;0.14748416004499923;0
GaussianNB;{};['Color1', 'Color2', 'State', 'PhotoAmt'];0.15266666666666667;0.15266666666666667;0.16356628573179327;0.16015689307546296;0
GaussianNB;{};['Color2', 'Sterilized', 'PhotoAmt'];0.15066666666666667;0.15066666666666667;0.14172154035792447;0.14222292472488646;0
GaussianNB;{};['Color2', 'State', 'PhotoAmt'];0.144;0.144;0.14433412520619632;0.1374042386178776;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'State'];0.138;0.138;0.14607574774142015;0.14578026455176132;0
GaussianNB;{};['Color1', 'PhotoAmt'];0.13133333333333333;0.13133333333333333;0.13012357662204563;0.1286572107122562;0
GaussianNB;{};['Color2', 'PhotoAmt'];0.11933333333333333;0.11933333333333333;0.1493180942219714;0.14792901634765201;0
GaussianNB;{};['Color1', 'State', 'PhotoAmt'];0.11933333333333333;0.11933333333333333;0.12817773894079215;0.12539745797183208;0
GaussianNB;{};['State', 'PhotoAmt'];0.10866666666666666;0.10866666666666666;0.1092979245069761;0.10642409084879198;0
